date,Open,Low,High,Close,Volume
2020-09-14 11:00:00,339.685,339.21,339.94,339.36,1237020
2020-09-14 11:15:00,339.36,339.34,339.82,339.77,1128469
2020-09-14 11:30:00,339.79,339.73,340.22,340.15,1270654
2020-09-14 11:45:00,340.14,339.59,340.18,339.81,1319329
2020-09-14 12:00:00,339.78,339.63,340.075,339.685,1012948
2020-09-14 12:15:00,339.68,339.41,339.92,339.73,1173388
2020-09-14 12:30:00,339.72,339.44,339.91,339.6701,952131
2020-09-14 12:45:00,339.69,339.25,339.74,339.58,869224
2020-09-14 13:00:00,339.57,338.82,339.84,339.06,1232688
2020-09-14 13:15:00,339.05,338.21,339.06,338.76,2139668
2020-09-14 13:30:00,338.76,334.2208,338.8799,338.315,4190288
2020-09-14 13:45:00,338.31,338.2202,339.11,338.9,1202587
2020-09-14 14:00:00,338.9,338.51,339.325,339.25,1179873
2020-09-14 14:15:00,339.26,338.77,339.39,338.84,1225590
2020-09-14 14:30:00,338.85,338.44,339.14,338.87,1307729
2020-09-14 14:45:00,338.875,337.9,339.17,338.68,2028914
2020-09-14 15:00:00,338.69,338.04,338.87,338.2394,2250619
2020-09-14 15:15:00,338.22,337.5499,338.65,338.33,2149009
2020-09-14 15:30:00,338.34,338.0,339.4,339.3,3315776
2020-09-14 15:45:00,339.31,338.3,339.82,338.42,9671854
2020-09-15 09:30:00,341.12,341.06,342.02,341.73,2807538
2020-09-15 09:45:00,341.75,341.24,341.78,341.605,1765434
2020-09-15 10:00:00,341.61,341.33,341.98,341.48,1442445
2020-09-15 10:15:00,341.47,340.8,341.75,341.35,1889809
2020-09-15 10:30:00,341.36,340.68,341.81,340.7285,1835275
2020-09-15 10:45:00,340.72,340.6,341.56,341.515,1317524
2020-09-15 11:00:00,341.515,341.47,341.9,341.65,1427382
2020-09-15 11:15:00,341.655,341.24,341.69,341.58,1441637
2020-09-15 11:30:00,341.57,341.49,341.87,341.5501,1247445
2020-09-15 11:45:00,341.55,341.08,341.58,341.31,1587825
2020-09-15 12:00:00,341.3081,341.26,341.66,341.5,882160
2020-09-15 12:15:00,341.5,341.2999,341.68,341.58,710459
2020-09-15 12:30:00,341.555,341.5,341.75,341.68,995322
2020-09-15 12:45:00,341.675,341.505,341.73,341.685,1808946
2020-09-15 13:00:00,341.68,341.62,341.93,341.81,1033646
2020-09-15 13:15:00,341.82,341.42,341.95,341.5,1231623
2020-09-15 13:30:00,341.5,341.285,341.64,341.545,785109
2020-09-15 13:45:00,341.55,341.12,341.58,341.17,767916
2020-09-15 14:00:00,341.16,340.43,341.23,340.84,1505111
2020-09-15 14:15:00,340.84,340.58,340.93,340.81,1004878
2020-09-15 14:30:00,340.83,340.44,340.97,340.91,875856
2020-09-15 14:45:00,340.9,340.64,341.01,340.85,1512140
2020-09-15 15:00:00,340.87,338.4683,340.89,339.795,3195045
2020-09-15 15:15:00,339.79,339.6,340.15,339.98,2264882
2020-09-15 15:30:00,339.98,339.02,340.05,339.43,3281174
2020-09-15 15:45:00,339.44,339.29,340.4,340.15,6216119
2020-09-16 09:30:00,341.51,340.7202,341.72,340.73,2417058
2020-09-16 09:45:00,340.75,340.74,341.425,341.419,1323532
2020-09-16 10:00:00,341.41,341.265,341.785,341.389,1616176
2020-09-16 10:15:00,341.37,340.9,341.55,341.1,1468950
2020-09-16 10:30:00,341.1,340.6,341.22,340.71,1604337
2020-09-16 10:45:00,340.72,340.31,341.25,341.056,1572004
2020-09-16 11:00:00,341.06,341.01,341.94,341.89,2387912
2020-09-16 11:15:00,341.895,341.89,342.36,342.18,1934974
2020-09-16 11:30:00,342.19,341.97,342.3,342.0006,2109456
2020-09-16 11:45:00,342.015,341.67,342.09,341.67,2456097
2020-09-16 12:00:00,341.68,341.43,341.95,341.565,2305948
2020-09-16 12:15:00,341.565,340.2401,341.63,341.57,2810548
2020-09-16 12:30:00,341.575,341.25,341.575,341.35,1242812
2020-09-16 12:45:00,341.355,341.01,341.48,341.195,2202501
2020-09-16 13:00:00,341.2,340.79,341.405,341.14,1020368
2020-09-16 13:15:00,341.13,340.62,341.19,340.75,1131205
2020-09-16 13:30:00,340.749,340.41,340.81,340.715,941402
2020-09-16 13:45:00,340.715,340.68,341.39,341.15,1300522
2020-09-16 14:00:00,341.14,340.85,342.06,341.89,3753295
2020-09-16 14:15:00,341.89,341.8499,342.6672,342.34,3195891
2020-09-16 14:30:00,342.34,342.065,343.06,342.4,4153720
2020-09-16 14:45:00,342.415,341.12,342.5,341.5589,4683752
2020-09-16 15:00:00,341.555,339.26,341.9278,340.07,5209348
2020-09-16 15:15:00,340.07,339.49,340.38,339.62,4206800
2020-09-16 15:30:00,339.62,338.7,340.04,339.72,5683866
2020-09-16 15:45:00,339.74,338.52,340.6,338.81,8784821
2020-09-17 09:30:00,333.56,333.17,334.52,333.68,6550861
2020-09-17 09:45:00,333.68,333.6795,335.36,335.16,4526277
2020-09-17 10:00:00,335.165,334.84,336.81,336.2441,4337844
2020-09-17 10:15:00,336.2208,335.13,336.629,335.73,4233319
2020-09-17 10:30:00,335.745,335.08,336.59,336.41,2911709
2020-09-17 10:45:00,336.39,336.27,337.25,336.32,4133585
2020-09-17 11:00:00,336.33,336.33,337.6,337.39,2391067
2020-09-17 11:15:00,337.37,336.555,337.6996,336.71,2069357
2020-09-17 11:30:00,336.68,335.86,337.07,335.9,2833444
2020-09-17 11:45:00,335.93,334.91,336.01,335.19,3324077
2020-09-17 12:00:00,335.16,333.745,335.46,334.005,2501557
2020-09-17 12:15:00,333.98,332.991,334.06,333.764,3360481
2020-09-17 12:30:00,333.74,333.37,334.14,333.745,3215648
2020-09-17 12:45:00,333.745,333.12,334.52,334.515,3256606
2020-09-17 13:00:00,334.51,334.08,334.66,334.215,2415717
2020-09-17 13:15:00,334.22,333.57,334.36,334.08,1831821
2020-09-17 13:30:00,334.09,333.93,334.85,334.68,2133156
2020-09-17 13:45:00,334.67,334.2499,334.95,334.38,2027897
2020-09-17 14:00:00,334.415,334.3,335.29,335.16,1237872
2020-09-17 14:15:00,335.1801,333.9,335.31,333.91,1779198
2020-09-17 14:30:00,333.9042,333.32,334.1,333.9,2061160
2020-09-17 14:45:00,333.91,333.76,334.5,334.02,1310716
2020-09-17 15:00:00,334.03,333.0,334.64,334.47,3434862
2020-09-17 15:15:00,334.46,333.41,334.6599,333.66,2674728
2020-09-17 15:30:00,333.65,333.515,335.68,335.03,3907379
2020-09-17 15:45:00,335.04,334.62,336.04,335.86,7235292
2020-09-18 09:30:00,335.37,334.3,335.49,334.5,5805065
2020-09-18 09:45:00,334.5,333.05,334.59,333.91,3818855
2020-09-18 10:00:00,333.915,333.885,334.73,334.5147,2111393
2020-09-18 10:15:00,334.51,334.11,334.99,334.46,2577915
2020-09-18 10:30:00,334.4615,333.45,334.54,334.06,5517989
2020-09-18 10:45:00,334.0609,332.54,334.0609,332.78,3312611
2020-09-18 11:00:00,332.77,332.43,333.3,332.68,4792475
2020-09-18 11:15:00,332.72,332.24,333.12,332.805,2444529
2020-09-18 11:30:00,332.81,331.86,332.89,331.97,3280811
2020-09-18 11:45:00,331.98,331.94,333.36,333.0,2636972
2020-09-18 12:00:00,333.0,332.5,333.34,332.52,3083816
2020-09-18 12:15:00,332.51,331.71,332.54,332.15,2867130
2020-09-18 12:30:00,332.17,330.92,332.18,331.1,3888236
2020-09-18 12:45:00,331.11,330.57,331.28,330.905,2487897
2020-09-18 13:00:00,330.89,330.27,331.115,330.9093,3057304
2020-09-18 13:15:00,330.9,329.08,330.9,329.09,4149867
2020-09-18 13:30:00,329.09,327.97,329.3,329.13,5443014
2020-09-18 13:45:00,329.12,328.835,329.98,329.96,2632700
2020-09-18 14:00:00,329.96,329.2901,329.98,329.86,2456128
2020-09-18 14:15:00,329.855,329.091,330.29,330.041,2537304
2020-09-18 14:30:00,330.04,329.62,330.38,329.77,1684650
2020-09-18 14:45:00,329.76,329.69,330.5401,330.53,1787495
2020-09-18 15:00:00,330.53,330.41,331.05,330.65,2024423
2020-09-18 15:15:00,330.66,330.33,331.27,331.225,2557009
2020-09-18 15:30:00,331.22,330.81,331.57,331.18,4064670
2020-09-18 15:45:00,331.19,330.55,331.51,330.69,7927214
2020-09-21 09:30:00,325.7,323.67,326.5,324.63,6488817
2020-09-21 09:45:00,324.6,324.19,325.5719,325.24,3645608
2020-09-21 10:00:00,325.22,323.32,325.58,323.96,3584834
2020-09-21 10:15:00,323.96,322.51,324.04,322.71,5301095
2020-09-21 10:30:00,322.7,321.73,322.89,322.12,4252501
2020-09-21 10:45:00,322.11,322.01,323.159,322.7,4998666
2020-09-21 11:00:00,322.69,322.55,323.858,322.99,2562874
2020-09-21 11:15:00,322.99,321.89,323.06,322.47,2383135
2020-09-21 11:30:00,322.46,321.895,323.13,322.5,3231791
2020-09-21 11:45:00,322.46,322.455,323.82,323.62,2224141
2020-09-21 12:00:00,323.62,323.58,324.55,323.78,2044026
2020-09-21 12:15:00,323.78,323.5,324.5,324.25,1988498
2020-09-21 12:30:00,324.27,323.64,324.54,323.7923,1549338
2020-09-21 12:45:00,323.79,323.005,323.98,323.27,1848952
2020-09-21 13:00:00,323.27,322.62,323.77,323.71,1656856
2020-09-21 13:15:00,323.725,323.701,324.43,324.39,2335259
2020-09-21 13:30:00,324.4,324.02,324.8,324.02,2274607
2020-09-21 13:45:00,324.01,323.14,324.15,323.64,2184403
2020-09-21 14:00:00,323.65,322.8895,323.88,323.1619,2709360
2020-09-21 14:15:00,323.17,322.72,323.65,323.3,1747751
2020-09-21 14:30:00,323.28,322.25,323.3,322.35,4113658
2020-09-21 14:45:00,322.36,322.16,323.5925,323.41,2706394
2020-09-21 15:00:00,323.42,323.305,324.65,324.49,2353532
2020-09-21 15:15:00,324.4701,324.435,325.39,324.9909,4039891
2020-09-21 15:30:00,324.99,324.52,325.71,325.44,4136085
2020-09-21 15:45:00,325.46,325.2,327.09,327.0,9417927
2020-09-22 09:30:00,328.57,328.217,329.15,328.43,4056444
2020-09-22 09:45:00,328.43,327.0,328.62,327.47,3361491
2020-09-22 10:00:00,327.47,327.35,328.32,328.29,2145825
2020-09-22 10:15:00,328.3,328.11,328.82,328.8,2997183
2020-09-22 10:30:00,328.78,327.7301,328.96,327.745,2325234
2020-09-22 10:45:00,327.75,326.2889,327.83,326.3236,1969170
2020-09-22 11:00:00,326.34,325.86,326.82,326.6599,3578326
2020-09-22 11:15:00,326.65,326.54,327.36,327.16,1507709
2020-09-22 11:30:00,327.17,326.3,327.65,327.28,1522545
2020-09-22 11:45:00,327.2928,327.205,327.72,327.62,959260
2020-09-22 12:00:00,327.61,327.5664,328.3,328.26,897194
2020-09-22 12:15:00,328.26,327.7497,328.2799,328.05,1306087
2020-09-22 12:30:00,328.0559,327.78,328.22,328.035,1104307
2020-09-22 12:45:00,328.04,326.93,328.09,327.31,1077569
2020-09-22 13:00:00,327.3,327.16,327.98,327.91,1469775
2020-09-22 13:15:00,327.91,327.7922,328.4,328.325,1012310
2020-09-22 13:30:00,328.32,328.16,328.65,328.585,1107981
2020-09-22 13:45:00,328.61,328.535,329.13,329.08,1508625
2020-09-22 14:00:00,329.09,329.09,329.82,329.68,2546068
2020-09-22 14:15:00,329.6716,329.11,329.87,329.41,1973743
2020-09-22 14:30:00,329.425,329.05,329.67,329.44,1318071
2020-09-22 14:45:00,329.435,329.05,329.4886,329.18,1039644
2020-09-22 15:00:00,329.2,328.92,329.65,329.31,970656
2020-09-22 15:15:00,329.305,329.065,330.31,330.23,2720189
2020-09-22 15:30:00,330.24,329.66,330.605,330.48,2913046
2020-09-22 15:45:00,330.49,330.02,330.9,330.33,8110456
2020-09-23 09:30:00,330.9,330.42,331.09,330.95,3049888
2020-09-23 09:45:00,330.94,329.7,331.2,329.83,2284420
2020-09-23 10:00:00,329.815,329.26,330.25,329.66,1769190
2020-09-23 10:15:00,329.66,328.9,329.78,329.61,1866052
2020-09-23 10:30:00,329.61,328.51,329.84,329.4682,2121733
2020-09-23 10:45:00,329.41,328.79,329.79,329.08,1673542
2020-09-23 11:00:00,329.08,328.77,329.62,329.3454,2224886
2020-09-23 11:15:00,329.36,328.38,329.665,328.6199,1422490
2020-09-23 11:30:00,328.6,328.14,328.84,328.66,1718704
2020-09-23 11:45:00,328.66,327.44,328.66,327.51,2244164
2020-09-23 12:00:00,327.51,327.27,328.16,327.96,1401297
2020-09-23 12:15:00,327.95,327.12,328.209,327.9036,1677919
2020-09-23 12:30:00,327.9,327.64,328.6099,328.59,1457488
2020-09-23 12:45:00,328.59,328.3,328.67,328.66,1088663
2020-09-23 13:00:00,328.65,328.1,328.729,328.37,1686501
2020-09-23 13:15:00,328.39,327.81,328.66,327.865,830043
2020-09-23 13:30:00,327.87,327.2599,328.01,327.2599,1149776
2020-09-23 13:45:00,327.255,326.645,327.515,326.9905,2723647
2020-09-23 14:00:00,327.0,326.07,327.01,326.45,2051102
2020-09-23 14:15:00,326.44,324.61,326.44,324.89,4822028
2020-09-23 14:30:00,324.89,324.25,325.24,324.505,3754633
2020-09-23 14:45:00,324.49,323.44,324.79,323.64,4426992
2020-09-23 15:00:00,323.63,322.512,324.0199,323.79,5351006
2020-09-23 15:15:00,323.81,322.67,323.815,323.6499,5811861
2020-09-23 15:30:00,323.64,323.23,324.01,323.75,5910995
2020-09-23 15:45:00,323.75,322.1,323.895,322.66,13508131
2020-09-24 09:30:00,321.22,319.8,321.92,320.63,5650432
2020-09-24 09:45:00,320.64,320.19,322.84,322.19,4722687
2020-09-24 10:00:00,322.19,322.17,324.27,323.93,3655033
2020-09-24 10:15:00,323.935,322.59,324.6476,322.66,3117891
2020-09-24 10:30:00,322.66,321.24,322.7,321.5,3579788
2020-09-24 10:45:00,321.51,321.47,323.26,323.15,2420714
2020-09-24 11:00:00,323.16,321.87,323.35,322.95,1774682
2020-09-24 11:15:00,322.96,322.11,323.56,323.0222,1793923
2020-09-24 11:30:00,323.01,322.891,324.29,323.97,1926783
2020-09-24 11:45:00,323.97,323.23,324.54,324.52,1439821
2020-09-24 12:00:00,324.515,324.4,325.16,324.75,1988686
2020-09-24 12:15:00,324.73,324.47,325.31,324.75,1707868
2020-09-24 12:30:00,324.75,323.51,324.845,324.06,2132387
2020-09-24 12:45:00,324.0763,323.92,325.15,325.09,1167150
2020-09-24 13:00:00,325.095,325.0,325.97,325.8588,1870379
2020-09-24 13:15:00,325.86,325.67,326.425,326.315,1825662
2020-09-24 13:30:00,326.32,326.101,326.79,326.57,1886750
2020-09-24 13:45:00,326.56,325.66,326.797,325.78,1363598
2020-09-24 14:00:00,325.79,325.25,326.07,325.57,1985521
2020-09-24 14:15:00,325.565,324.2701,325.915,324.5381,1933291
2020-09-24 14:30:00,324.54,324.44,325.5599,325.32,2151340
2020-09-24 14:45:00,325.34,322.86,325.37,322.9599,2628677
2020-09-24 15:00:00,322.96,322.72,323.69,323.58,2641279
2020-09-24 15:15:00,323.56,321.9,323.87,322.27,3648658
2020-09-24 15:30:00,322.28,321.85,323.6419,323.3,3161863
2020-09-24 15:45:00,323.305,322.9001,324.28,323.52,6512648
2020-09-25 09:30:00,322.58,322.15,323.69,323.23,3910607
2020-09-25 09:45:00,323.235,322.22,323.53,323.52,2538252
2020-09-25 10:00:00,323.515,321.64,323.695,321.97,2746013
2020-09-25 10:15:00,321.94,321.73,324.26,324.08,3151273
2020-09-25 10:30:00,324.08,323.68,325.29,324.87,2634410
2020-09-25 10:45:00,324.885,324.34,325.27,324.82,1544152
2020-09-25 11:00:00,324.82,324.21,325.37,325.03,1530029
2020-09-25 11:15:00,325.05,324.99,325.86,325.42,1591483
2020-09-25 11:30:00,325.43,324.665,325.73,324.73,1672487
2020-09-25 11:45:00,324.74,324.3,324.91,324.33,1740072
2020-09-25 12:00:00,324.33,324.3299,325.77,325.75,1443839
2020-09-25 12:15:00,325.76,324.74,325.81,325.065,2012474
2020-09-25 12:30:00,325.06,324.75,325.58,325.5,961747
2020-09-25 12:45:00,325.49,325.25,325.78,325.68,915835
2020-09-25 13:00:00,325.69,325.415,326.33,326.25,2279710
2020-09-25 13:15:00,326.25,325.9,326.4,326.209,1052549
2020-09-25 13:30:00,326.1919,326.09,326.8688,326.86,1633523
2020-09-25 13:45:00,326.85,326.79,327.11,326.92,1330825
2020-09-25 14:00:00,326.92,326.86,327.42,326.95,1181897
2020-09-25 14:15:00,326.96,326.96,327.76,327.61,1644658
2020-09-25 14:30:00,327.61,327.23,327.72,327.4,2112235
2020-09-25 14:45:00,327.41,327.41,328.14,328.09,1568459
2020-09-25 15:00:00,328.08,328.0,329.26,328.74,2883234
2020-09-25 15:15:00,328.75,328.75,329.58,329.3,2590618
2020-09-25 15:30:00,329.31,328.16,329.33,328.6,4049238
2020-09-25 15:45:00,328.61,328.25,329.02,328.69,8495418
2020-09-28 09:30:00,333.22,332.679,333.85,332.685,4603108
2020-09-28 09:45:00,332.71,332.15,333.178,332.76,2563842
2020-09-28 10:00:00,332.77,332.315,333.29,333.29,1818413
2020-09-28 10:15:00,333.27,333.27,334.59,333.99,3693438
2020-09-28 10:30:00,333.99,333.48,334.47,333.79,2582220
2020-09-28 10:45:00,333.81,332.78,334.02,333.1,1820678
2020-09-28 11:00:00,333.1,333.0,333.7282,333.6301,1399050
2020-09-28 11:15:00,333.65,333.255,333.99,333.75,1778049
2020-09-28 11:30:00,333.76,333.542,334.26,334.05,1290948
2020-09-28 11:45:00,334.04,333.39,334.15,333.7,1333724
2020-09-28 12:00:00,333.7,333.28,333.72,333.69,1250335
2020-09-28 12:15:00,333.69,333.11,333.81,333.46,1145284
2020-09-28 12:30:00,333.475,333.19,333.92,333.91,805665
2020-09-28 12:45:00,333.925,333.925,334.225,334.19,1717881
2020-09-28 13:00:00,334.2,333.815,334.24,334.0599,2380464
2020-09-28 13:15:00,334.07,334.0327,334.5,334.24,925197
2020-09-28 13:30:00,334.26,334.26,334.74,334.5299,1220836
2020-09-28 13:45:00,334.53,334.5,334.81,334.63,914637
2020-09-28 14:00:00,334.63,334.22,334.79,334.61,1295360
2020-09-28 14:15:00,334.63,334.175,334.82,334.5,1201581
2020-09-28 14:30:00,334.5,334.4,334.91,334.7891,1722019
2020-09-28 14:45:00,334.775,334.56,334.96,334.7336,1564363
2020-09-28 15:00:00,334.72,334.08,334.78,334.44,2028257
2020-09-28 15:15:00,334.45,334.14,334.69,334.6,1701644
2020-09-28 15:30:00,334.595,333.57,334.605,334.33,3019507
2020-09-28 15:45:00,334.325,333.54,334.35,334.2,9828488
2020-09-29 09:30:00,333.97,333.43,334.33,333.69,2076599
2020-09-29 09:45:00,333.67,333.63,334.44,333.885,1425402
2020-09-29 10:00:00,333.88,333.55,334.66,334.505,1554730
2020-09-29 10:15:00,334.5,334.3,334.77,334.42,2067250
2020-09-29 10:30:00,334.43,333.13,334.53,333.32,2735645
2020-09-29 10:45:00,333.32,332.64,333.34,332.95,1998987
2020-09-29 11:00:00,332.94,332.5,333.14,332.56,1393844
2020-09-29 11:15:00,332.57,332.565,333.25,332.87,1608077
2020-09-29 11:30:00,332.875,332.12,333.35,332.285,1291320
2020-09-29 11:45:00,332.29,331.8,332.469,332.15,1856966
2020-09-29 12:00:00,332.16,331.71,332.29,332.13,1376876
2020-09-29 12:15:00,332.129,331.8448,332.29,332.1801,1042582
2020-09-29 12:30:00,332.18,332.05,332.51,332.36,863745
2020-09-29 12:45:00,332.35,332.24,332.75,332.69,928460
2020-09-29 13:00:00,332.695,331.66,332.71,331.76,1146794
2020-09-29 13:15:00,331.77,331.6209,332.62,332.59,1187187
2020-09-29 13:30:00,332.59,332.58,332.8,332.69,717621
2020-09-29 13:45:00,332.685,332.68,333.55,333.26,1125786
2020-09-29 14:00:00,333.255,332.94,333.39,333.03,969545
2020-09-29 14:15:00,333.03,332.93,333.65,333.5925,1130447
2020-09-29 14:30:00,333.605,333.49,333.885,333.7,1161010
2020-09-29 14:45:00,333.715,333.29,333.74,333.33,1042612
2020-09-29 15:00:00,333.32,333.145,333.53,333.39,1211326
2020-09-29 15:15:00,333.4,332.94,333.7611,333.12,1610548
2020-09-29 15:30:00,333.13,332.58,333.33,332.78,2026277
2020-09-29 15:45:00,332.79,332.37,333.25,332.39,6095894
2020-09-30 09:30:00,333.09,333.05,334.345,334.033,2586036
2020-09-30 09:45:00,334.02,333.85,335.22,335.07,2094958
2020-09-30 10:00:00,335.06,335.01,336.03,335.59,2533866
2020-09-30 10:15:00,335.59,335.55,336.3,335.91,2281231
2020-09-30 10:30:00,335.92,335.8,336.6,336.035,2751154
2020-09-30 10:45:00,336.04,335.86,336.41,335.88,1770184
2020-09-30 11:00:00,335.875,335.665,336.43,336.39,1942479
2020-09-30 11:15:00,336.4,336.36,337.12,336.84,2282733
2020-09-30 11:30:00,336.84,336.2,336.98,336.5611,2123856
2020-09-30 11:45:00,336.54,336.515,336.915,336.86,1366208
2020-09-30 12:00:00,336.81,336.78,337.11,337.09,1148056
2020-09-30 12:15:00,337.08,337.08,337.51,337.42,1202838
2020-09-30 12:30:00,337.43,336.92,337.59,337.06,1358812
2020-09-30 12:45:00,337.06,336.773,337.125,337.07,945437
2020-09-30 13:00:00,337.08,336.22,337.16,336.325,1290165
2020-09-30 13:15:00,336.321,336.295,336.755,336.65,985975
2020-09-30 13:30:00,336.66,336.63,337.41,337.33,3631333
2020-09-30 13:45:00,337.34,337.18,337.53,337.505,1298578
2020-09-30 14:00:00,337.52,337.4,338.17,338.01,1608902
2020-09-30 14:15:00,338.01,335.61,338.29,336.65,6379835
2020-09-30 14:30:00,336.61,334.9801,336.61,335.32,3524979
2020-09-30 14:45:00,335.35,334.21,336.01,335.88,4554626
2020-09-30 15:00:00,335.885,334.26,336.18,334.4,4269763
2020-09-30 15:15:00,334.43,332.88,334.43,334.2,5689554
2020-09-30 15:30:00,334.22,333.52,334.78,334.59,4940412
2020-09-30 15:45:00,334.57,334.36,336.33,334.9,14695251
2020-10-01 09:30:00,337.69,337.5,338.74,337.82,5668725
2020-10-01 09:45:00,337.825,336.61,337.9819,336.76,4466586
2020-10-01 10:00:00,336.74,335.58,337.07,336.24,3328591
2020-10-01 10:15:00,336.24,335.63,336.618,336.1899,3564546
2020-10-01 10:30:00,336.19,335.98,337.41,337.095,2404079
2020-10-01 10:45:00,337.105,335.9401,337.2,336.68,2585036
2020-10-01 11:00:00,336.68,335.8,336.98,336.6,3025456
2020-10-01 11:15:00,336.55,336.3819,337.33,337.19,4012227
2020-10-01 11:30:00,337.22,337.08,337.64,337.31,1566983
2020-10-01 11:45:00,337.32,336.73,337.43,337.2,1331074
2020-10-01 12:00:00,337.2,336.53,337.25,336.795,1620830
2020-10-01 12:15:00,336.795,336.245,337.22,337.15,2894649
2020-10-01 12:30:00,337.14,336.8,337.385,337.295,1324673
2020-10-01 12:45:00,337.2982,336.98,337.39,337.17,873138
2020-10-01 13:00:00,337.17,337.045,337.653,337.12,1022842
2020-10-01 13:15:00,337.13,336.58,337.33,336.82,2168140
2020-10-01 13:30:00,336.82,336.68,337.16,336.985,1678665
2020-10-01 13:45:00,336.99,335.87,337.095,336.25,3606687
2020-10-01 14:00:00,336.24,335.01,336.9601,335.51,6107187
2020-10-01 14:15:00,335.5,335.04,336.34,336.28,2425332
2020-10-01 14:30:00,336.27,336.23,336.94,336.865,2392753
2020-10-01 14:45:00,336.86,336.58,337.19,336.95,1482456
2020-10-01 15:00:00,336.96,336.74,337.44,336.8067,2089374
2020-10-01 15:15:00,336.805,335.91,336.9,336.075,3767303
2020-10-01 15:30:00,336.07,335.815,336.55,336.06,4644456
2020-10-01 15:45:00,336.055,335.2417,337.19,337.03,7620795
2020-10-01 09:30:00,337.69,337.5,338.74,337.82,5668725
2020-10-01 09:45:00,337.825,336.61,337.9819,336.76,4466586
2020-10-01 10:00:00,336.74,335.58,337.07,336.24,3328591
2020-10-01 10:15:00,336.24,335.63,336.618,336.1899,3564546
2020-10-01 10:30:00,336.19,335.98,337.41,337.095,2404079
2020-10-01 10:45:00,337.105,335.9401,337.2,336.68,2585036
2020-10-01 11:00:00,336.68,335.8,336.98,336.6,3025456
2020-10-01 11:15:00,336.55,336.3819,337.33,337.19,4012227
2020-10-01 11:30:00,337.22,337.08,337.64,337.31,1566983
2020-10-01 11:45:00,337.32,336.73,337.43,337.2,1331074
2020-10-01 12:00:00,337.2,336.53,337.25,336.795,1620830
2020-10-01 12:15:00,336.795,336.245,337.22,337.15,2894649
2020-10-01 12:30:00,337.14,336.8,337.385,337.295,1324673
2020-10-01 12:45:00,337.2982,336.98,337.39,337.17,873138
2020-10-01 13:00:00,337.17,337.045,337.653,337.12,1022842
2020-10-01 13:15:00,337.13,336.58,337.33,336.82,2168140
2020-10-01 13:30:00,336.82,336.68,337.16,336.985,1678665
2020-10-01 13:45:00,336.99,335.87,337.095,336.25,3606687
2020-10-01 14:00:00,336.24,335.01,336.9601,335.51,6107187
2020-10-01 14:15:00,335.5,335.04,336.34,336.28,2425332
2020-10-01 14:30:00,336.27,336.23,336.94,336.865,2392753
2020-10-01 14:45:00,336.86,336.58,337.19,336.95,1482456
2020-10-01 15:00:00,336.96,336.74,337.44,336.8067,2089374
2020-10-01 15:15:00,336.805,335.91,336.9,336.075,3767303
2020-10-01 15:30:00,336.07,335.815,336.55,336.06,4644456
2020-10-01 15:45:00,336.055,335.2417,337.19,337.03,7620795
2020-10-05 09:30:00,336.06,336.01,337.1,336.89,2648694
2020-10-05 09:45:00,336.9,336.47,337.23,336.58,1520607
2020-10-05 10:00:00,336.59,336.58,337.45,337.39,1269496
2020-10-05 10:15:00,337.3936,337.3936,337.835,337.65,1567321
2020-10-05 10:30:00,337.66,337.66,338.45,338.27,1983750
2020-10-05 10:45:00,338.26,338.17,338.57,338.255,1166511
2020-10-05 11:00:00,338.25,338.17,338.62,338.2287,1431783
2020-10-05 11:15:00,338.2218,338.2218,338.87,338.54,1684483
2020-10-05 11:30:00,338.53,338.16,338.57,338.33,974973
2020-10-05 11:45:00,338.33,338.18,338.48,338.4259,572435
2020-10-05 12:00:00,338.44,338.245,338.55,338.43,486611
2020-10-05 12:15:00,338.42,338.31,338.61,338.57,433202
2020-10-05 12:30:00,338.57,338.51,338.695,338.646,750314
2020-10-05 12:45:00,338.65,338.43,338.68,338.6199,515788
2020-10-05 13:00:00,338.62,338.36,338.76,338.73,746570
2020-10-05 13:15:00,338.725,338.22,338.73,338.465,530406
2020-10-05 13:30:00,338.46,338.26,338.48,338.3818,484706
2020-10-05 13:45:00,338.38,337.72,338.38,337.845,1840467
2020-10-05 14:00:00,337.85,337.51,338.04,337.99,1395594
2020-10-05 14:15:00,337.98,337.79,338.2381,337.975,1024177
2020-10-05 14:30:00,337.98,337.98,338.62,338.57,1518864
2020-10-05 14:45:00,338.5601,338.45,339.19,339.17,1465176
2020-10-05 15:00:00,339.16,338.93,339.6597,339.555,1709451
2020-10-05 15:15:00,339.56,339.52,339.94,339.85,1853816
2020-10-05 15:30:00,339.87,339.45,339.96,339.4875,3252558
2020-10-05 15:45:00,339.48,339.39,339.91,339.73,6896053
2020-10-06 09:30:00,339.91,339.3,340.26,339.7289,3060695
2020-10-06 09:45:00,339.73,339.06,339.8,339.41,1351406
2020-10-06 10:00:00,339.4,339.38,340.25,340.18,1624936
2020-10-06 10:15:00,340.19,340.06,340.56,340.3,1603435
2020-10-06 10:30:00,340.32,339.07,340.56,339.5,2716825
2020-10-06 10:45:00,339.51,339.405,340.31,339.92,1858064
2020-10-06 11:00:00,339.92,339.55,340.17,339.7,1359982
2020-10-06 11:15:00,339.69,338.96,339.74,339.38,2051414
2020-10-06 11:30:00,339.38,339.08,339.81,339.73,866547
2020-10-06 11:45:00,339.74,338.66,339.81,338.91,1389398
2020-10-06 12:00:00,338.92,338.891,339.6,339.5799,964328
